Timestamp,OutboundUtilzation (%)
18688.0,69.2926
18705.0,97.8949
18719.0,73.0154
18720.0,67.8951
18751.0,99.7814
18752.0,96.4666
18767.0,67.7174
18783.0,85.4635
18784.0,82.404
18789.0,40.0773
18796.0,78.5109
18812.0,46.8041
18815.0,84.7963
18816.0,78.2868
18826.0,43.3365
18830.0,75.2487
18847.0,47.1593
18848.0,49.317
18868.0,39.1314
18879.0,76.5447
18880.0,83.3566
18911.0,49.0998
18912.0,62.1782
18926.0,15.5759
18943.0,70.4528
18944.0,31.3502
18956.0,95.6943
18968.0,52.7529
18975.0,71.7683
18976.0,66.4723
18981.0,91.0148
18986.0,68.0394
18989.0,95.0358
19007.0,89.6372
19008.0,94.7714
19018.0,64.4016
19031.0,90.205
19036.0,34.511
19039.0,66.7365
19040.0,65.0065
19049.0,84.7477
19062.0,50.5385
19071.0,80.0268
19072.0,75.7298
19085.0,39.8418
19103.0,82.6002
19104.0,78.2352
19112.0,43.7253
19123.0,84.1572
19135.0,62.2263
19136.0,61.17
19167.0,38.1765
19168.0,50.349
19199.0,23.2787
19200.0,19.3347
19229.0,15.9605
19231.0,48.1852
19232.0,9.27861
19263.0,81.5061
19264.0,82.0139
19278.0,52.1512
19295.0,90.7454
19296.0,89.1519
19325.0,28.9699
19327.0,86.5024
19328.0,75.8684
19351.0,30.0923
19359.0,51.2666
19360.0,51.1792
19363.0,74.753
19371.0,45.8735
19391.0,67.1821
19392.0,63.5311
19423.0,41.8498
19424.0,42.0924
19455.0,70.1108
19456.0,73.9124
19460.0,42.0675
19487.0,44.7381
19488.0,43.4919
19498.0,67.5964
19517.0,37.3829
19519.0,58.9227
19520.0,56.8951
19536.0,98.2221
19551.0,67.6089
19552.0,69.0705
19562.0,42.8288
19567.0,93.9399
19583.0,83.0498
19584.0,80.1735
19599.0,52.967
19605.0,87.3716
19615.0,67.391
19616.0,73.216
19621.0,49.9495
19627.0,91.7222
19637.0,65.4926
19647.0,79.9135
19648.0,78.4627
19660.0,46.3349
19676.0,96.5222
19679.0,68.1343
19680.0,65.949
19711.0,79.5944
19712.0,78.7298
19719.0,52.9576
19727.0,82.261
19743.0,74.5895
19744.0,77.1754
19755.0,52.4462
19775.0,79.9528
19776.0,82.8092
19794.0,50.1219
19807.0,68.9183
19808.0,67.4049
19822.0,99.4299
19839.0,89.859
19840.0,82.9615
19854.0,95.7158
19860.0,68.1984
19871.0,97.3716
19872.0,94.4735
19903.0,74.0378
19904.0,72.5964
19935.0,76.5202
19936.0,87.969
19955.0,76.4707
19960.0,98.74
19967.0,72.7803
19968.0,65.1408
19981.0,96.6569
19999.0,68.386
20000.0,70.4536
20031.0,58.7598
20032.0,61.4934
20047.0,38.5736
20063.0,81.1617
20064.0,77.1692
20084.0,34.6392
20095.0,47.1931
20096.0,55.0363
20127.0,86.7844
20128.0,85.4677
20145.0,43.4716
20159.0,89.1085
20160.0,93.673
20183.0,49.6918
20191.0,75.0304
20192.0,70.4102
20200.0,49.2116
20223.0,72.4792
20224.0,67.7398
20246.0,83.9745
20255.0,58.7129
20256.0,66.55
20269.0,95.7048
20281.0,63.9919
20287.0,80.3901
20288.0,81.983
20296.0,36.025
20302.0,69.8232
20319.0,50.9127
20320.0,51.9123
20334.0,66.3002
20343.0,32.1107
20351.0,60.2725
20352.0,60.3163
20383.0,40.8082
20384.0,44.254
20415.0,91.9075
20416.0,88.9094
20437.0,65.2194
20447.0,82.5286
20448.0,77.8698
20456.0,98.9751
20479.0,50.0286
20480.0,47.9031
20506.0,84.4641
20511.0,42.4654
20512.0,58.5326
20522.0,88.8186
20529.0,50.7554
20543.0,72.0031
20544.0,72.1529
20575.0,63.9626
20576.0,64.3232
20607.0,47.2601
20608.0,43.531
20621.0,69.5879
20639.0,42.3535
20640.0,47.7029
20662.0,47.1929
20664.0,77.6951
20671.0,19.2069
20672.0,21.505
20679.0,88.78
20687.0,48.8244
20703.0,97.1403
20704.0,95.6052
20732.0,98.1658
20735.0,75.9015
20736.0,83.5344
20752.0,73.8388
20757.0,99.4286
20762.0,61.5235
20767.0,96.4862
20768.0,86.9014
20774.0,47.823
20782.0,93.2898
20799.0,60.0887
20800.0,61.3197
20803.0,94.3714
20809.0,61.974
20813.0,91.0165
20831.0,74.692
20832.0,74.5394
20863.0,38.5777
20864.0,38.3292
20882.0,13.2973
20895.0,45.1196
20896.0,33.4797
20908.0,11.9617
20913.0,44.8772
20918.0,15.9322
20927.0,47.0685
20928.0,41.9557
20934.0,79.3935
20944.0,14.5495
20959.0,67.2938
20960.0,46.7495
20974.0,82.3766
20978.0,29.2195
20991.0,91.6899
20992.0,90.0678
20998.0,59.6615
21012.0,90.9185
21015.0,52.5454
21023.0,93.2498
21024.0,93.5252
21034.0,42.4632
21055.0,69.8211
21056.0,60.6669
21067.0,77.4028
21070.0,49.2043
21073.0,86.1073
21087.0,51.6782
21088.0,51.9129
21090.0,93.3474
21107.0,41.0987
21119.0,60.2301
21120.0,56.3338
21130.0,73.4535
21151.0,50.3661
21152.0,50.7051
21183.0,21.3746
21184.0,28.8991
21215.0,12.3204
21216.0,11.934
21233.0,67.0051
21247.0,46.8838
21248.0,56.6027
21252.0,83.4099
21279.0,60.2817
21280.0,71.3622
21293.0,87.8398
21308.0,33.2493
21311.0,58.1831
21312.0,59.8072
21329.0,34.9093
21343.0,55.8522
21344.0,59.0262
21361.0,37.3486
21375.0,85.3097
21376.0,82.8313
21407.0,64.9801
21408.0,64.3511
21439.0,37.5708
21440.0,37.7612
21461.0,64.1724
21471.0,39.3391
21472.0,40.1445
21480.0,14.1119
21488.0,51.4841
21503.0,20.2441
21504.0,15.4424
21535.0,89.1854
21536.0,85.1956
21554.0,47.9721
21560.0,97.8971
21567.0,73.938
21568.0,77.01
21579.0,99.8537
21586.0,61.4184
21599.0,77.4838
21600.0,70.0185
21631.0,98.0469
21632.0,98.1357
21663.0,92.9328
21664.0,93.3522
21695.0,98.45
21696.0,97.9673
21727.0,81.4725
21728.0,83.5594
21759.0,72.689
21760.0,73.2555
21791.0,88.3981
21792.0,85.456
21823.0,82.4593
21824.0,78.3259
21837.0,99.7778
21855.0,82.6642
21856.0,89.7725
21887.0,72.3936
21888.0,86.8011
21919.0,78.2102
21920.0,77.326
21925.0,59.3418
21939.0,93.1603
21951.0,62.0976
21952.0,62.3648
21974.0,52.2156
21983.0,78.8715
21984.0,81.2615
22001.0,27.5627
22015.0,62.323
22016.0,58.9895
22047.0,80.8786
22048.0,64.8129
22067.0,91.8842
22079.0,72.1959
22080.0,65.1449
22084.0,93.3849
22111.0,83.1697
22112.0,78.4045
22143.0,59.4844
22144.0,57.9932
22163.0,52.7224
22175.0,86.4702
22176.0,81.6289
22196.0,72.1409
22198.0,95.8249
22207.0,73.0156
22208.0,68.3527
22217.0,85.701
22239.0,62.8532
22240.0,81.6012
22245.0,98.1464
22271.0,73.2492
22272.0,64.2032
22303.0,61.996
22304.0,67.4492
22330.0,46.55
22335.0,67.2986
22336.0,68.4588
22358.0,91.4229
22367.0,64.2816
22368.0,69.0163
22399.0,99.5625
22400.0,98.3843
22431.0,75.2428
22432.0,85.1761
22455.0,95.2099
22463.0,70.1953
22464.0,66.7193
22475.0,94.8327
22495.0,76.9559
22496.0,77.6688
22527.0,61.9214
22528.0,55.2329
22536.0,77.868
22559.0,60.3027
22560.0,53.0035
22591.0,78.0742
22592.0,75.7456
22609.0,37.9849
22623.0,87.7782
22624.0,96.4515
22631.0,71.4305
22655.0,96.3638
22656.0,94.1986
22687.0,79.9154
22688.0,73.2985
22719.0,72.3211
22720.0,68.0285
22742.0,52.7457
22751.0,81.3704
22752.0,80.8251
22769.0,41.2248
22778.0,86.2839
22783.0,56.4434
22784.0,59.4978
22797.0,86.3627
22815.0,59.5044
22816.0,52.602
22828.0,78.5234
22847.0,56.6351
22848.0,57.8523
22856.0,75.248
22879.0,43.1145
22880.0,49.157
22886.0,72.3788
22891.0,31.4736
22911.0,77.408
22912.0,65.6614
22943.0,82.9042
22944.0,82.6497
22975.0,68.8484
22976.0,68.796
22994.0,86.3235
23007.0,69.863
23008.0,74.9144
23012.0,56.2534
23017.0,92.8994
23039.0,91.6895
23040.0,96.1192
23071.0,72.1203
23072.0,68.2002
23103.0,68.705
23104.0,66.5668
23120.0,80.9266
23135.0,56.3513
23136.0,57.9709
23167.0,89.7551
23168.0,94.1408
23180.0,68.9622
23182.0,97.6724
23199.0,92.294
23200.0,96.0362
23231.0,81.1384
23232.0,82.56
23248.0,39.1581
23263.0,99.3669
23264.0,98.0066
23270.0,63.7423
23295.0,90.8641
23296.0,88.7801
23306.0,61.6494
23311.0,95.5225
23317.0,51.2329
23327.0,98.471
23328.0,98.4295
23357.0,62.3308
23359.0,83.8082
23360.0,78.9335
23384.0,42.8276
23391.0,74.0004
23392.0,71.8392
23423.0,56.1264
23424.0,60.2156
23434.0,41.8606
23445.0,75.2928
23455.0,48.9679
23456.0,51.7761
23487.0,94.405
23488.0,90.0485
23516.0,87.8001
23519.0,59.8121
23520.0,55.626
23525.0,82.3554
23527.0,56.143
23551.0,79.2973
23552.0,70.6008
23583.0,89.7341
23584.0,92.5467
23615.0,66.504
23616.0,68.436
23625.0,99.1912
23632.0,77.4553
23647.0,96.249
23648.0,96.2473
23679.0,93.727
23680.0,94.3085
23711.0,77.4289
23712.0,79.1059
23743.0,71.3221
23744.0,81.722
23756.0,97.9712
23775.0,65.1396
23776.0,77.1995
23807.0,86.2925
23808.0,79.429
23817.0,62.093
23839.0,88.4547
23840.0,87.8132
23862.0,61.6575
23871.0,87.3385
23872.0,89.28
23903.0,59.8357
23904.0,59.67
23923.0,78.5013
23935.0,58.2985
23936.0,51.3692
23967.0,50.1845
23968.0,49.8855
23985.0,71.6863
23999.0,48.7288
24000.0,51.6885
24011.0,38.4501
24031.0,82.113
24032.0,81.2636
24063.0,82.1354
24064.0,78.635
24076.0,38.7368
24080.0,85.7851
24095.0,63.8797
24096.0,58.7309
24127.0,51.0204
24128.0,47.0892
24142.0,79.6865
24159.0,60.5864
24160.0,62.6238
24167.0,92.4817
24172.0,49.6391
24177.0,97.5821
24191.0,64.9595
24192.0,60.2947
24205.0,76.9479
24223.0,43.537
24224.0,44.775
24230.0,22.1803
24255.0,46.1992
24256.0,58.8076
24264.0,24.5695
24265.0,64.8526
24287.0,52.7699
24288.0,62.2952
24307.0,28.5237
24317.0,89.05
24319.0,4.82e-05
24320.0,14.7028
24324.0,98.1288
24340.0,76.2092
24351.0,97.7914
24352.0,98.4984
24374.0,34.8652
24383.0,59.2604
24384.0,38.0275
24405.0,83.0628
24415.0,39.9691
24416.0,37.1441
24437.0,81.4937
24447.0,21.4928
24448.0,21.8249
24479.0,21.2653
24480.0,22.6456
24482.0,81.4116
24485.0,34.804
24511.0,54.0578
24512.0,52.8209
24524.0,17.6137
24533.0,46.3263
24543.0,25.9003
24544.0,19.8747
24575.0,12.6811
24576.0,12.6811
24586.0,54.9346
24594.0,8.01854
24607.0,63.153
24608.0,53.5798
24622.0,13.1206
24639.0,60.0279
24640.0,62.1467
24647.0,33.4219
24652.0,75.2714
24669.0,31.8646
24671.0,59.5357
24672.0,63.0143
24679.0,20.8843
24682.0,61.7622
24694.0,37.3328
24701.0,81.5355
24703.0,50.5526
24704.0,53.5452
24717.0,33.8494
24720.0,75.4057
24735.0,9.02782
24736.0,9.85358
24762.0,6.32132
24766.0,57.2041
24767.0,21.8958
24768.0,20.6708
24799.0,6.92378
24800.0,5.22627
24811.0,32.624
24812.0,13.2782
24831.0,22.2825
24832.0,23.5555
24863.0,25.7831
24864.0,25.5759
24874.0,68.2364
24876.0,14.4087
24888.0,67.7018
24895.0,43.8659
24896.0,35.2078
24898.0,60.1476
24902.0,16.2661
24921.0,38.0881
24927.0,79.21
24928.0,76.2187
24934.0,20.809
24941.0,77.3971
24959.0,14.7779
24960.0,13.3066
24991.0,65.2817
24992.0,61.1326
25023.0,18.9195
25024.0,32.1388
25025.0,78.7935
25033.0,9.32129
25052.0,8.66732
25054.0,71.5519
25055.0,37.1032
25056.0,25.7782
25087.0,7.34993
25088.0,7.10386
25099.0,50.234
25119.0,10.5448
25120.0,13.0331
25151.0,11.3495
25152.0,11.1487
25177.0,90.5075
25183.0,46.9408
25184.0,19.8402
25198.0,48.664
25208.0,5.27246
25210.0,69.1109
25215.0,22.5166
25216.0,7.18294
25223.0,83.2414
25230.0,13.6959
25237.0,75.8235
25247.0,26.5086
25248.0,20.2205
25265.0,70.3018
25268.0,32.1835
25279.0,46.4345
25280.0,41.5192
25294.0,70.8387
25311.0,6.96578
25312.0,6.00571
25340.0,28.486
25343.0,6.78231
25344.0,6.44853
25375.0,5.29754
25376.0,4.57412
25407.0,5.10212
25408.0,6.68184
25439.0,4.74721
25440.0,5.66263
25457.0,34.1741
25458.0,4.44362
25463.0,61.4886
25471.0,6.35905
25472.0,4.14975
25480.0,40.38
25503.0,5.10534
25504.0,7.72528
25510.0,70.9713
25515.0,16.2122
25535.0,34.3707
25536.0,43.6025
25567.0,97.3155
25568.0,94.8347
25599.0,10.5747
25600.0,11.1483
25607.0,69.0799
25628.0,5.38923
25630.0,58.8799
