date,ncumul_conf
07/07/2021,38177
07/07/2021,3052
07/07/2021,58596
07/07/2021,2602
07/07/2021,3266
07/07/2021,47957
07/07/2021,8527
07/07/2021,4823
07/07/2021,12377
07/07/2021,19014
07/07/2021,12993
07/07/2021,1238
07/07/2021,112906
08/07/2021,
08/07/2021,65820
08/07/2021,18272
08/07/2021,32630
08/07/2021,2820
08/07/2021,13688
08/07/2021,7132
08/07/2021,29016
08/07/2021,17510
08/07/2021,2741
08/07/2021,42966
08/07/2021,17999
08/07/2021,33328
08/07/2021,38198
08/07/2021,3054
08/07/2021,58621
08/07/2021,2605
08/07/2021,3266
08/07/2021,47972
08/07/2021,8538
08/07/2021,4828
08/07/2021,12393
08/07/2021,19023
08/07/2021,12999
08/07/2021,1238
08/07/2021,112982
09/07/2021,65838
09/07/2021,18280
09/07/2021,32640
09/07/2021,2822
09/07/2021,13697
09/07/2021,7138
09/07/2021,29035
09/07/2021,17512
09/07/2021,2742
09/07/2021,42987
09/07/2021,18006
09/07/2021,33349
09/07/2021,38212
09/07/2021,3056
09/07/2021,58650
09/07/2021,2605
09/07/2021,3266
09/07/2021,47995
09/07/2021,8547
09/07/2021,4830
09/07/2021,12401
09/07/2021,19028
09/07/2021,1238
09/07/2021,13005
09/07/2021,113047
10/07/2021,65853
10/07/2021,18293
10/07/2021,32643
10/07/2021,
10/07/2021,13701
10/07/2021,7142
10/07/2021,29046
10/07/2021,17513
10/07/2021,2744
10/07/2021,43001
10/07/2021,4830
10/07/2021,38225
10/07/2021,3057
10/07/2021,58669
10/07/2021,48010
10/07/2021,8555
10/07/2021,12412
10/07/2021,19032
10/07/2021,13014
10/07/2021,113137
11/07/2021,65875
11/07/2021,18304
11/07/2021,32647
11/07/2021,
11/07/2021,13705
11/07/2021,7142
11/07/2021,29053
11/07/2021,17514
11/07/2021,2744
11/07/2021,43011
11/07/2021,4830
11/07/2021,85625
11/07/2021,38235
11/07/2021,3058
11/07/2021,58689
11/07/2021,48024
11/07/2021,8566
11/07/2021,12429
11/07/2021,19033
11/07/2021,13016
11/07/2021,113190
12/07/2021,65921
12/07/2021,18314
12/07/2021,32657
12/07/2021,2830
12/07/2021,13715
12/07/2021,7144
12/07/2021,29068
12/07/2021,17522
12/07/2021,2745
12/07/2021,43046
12/07/2021,18018
12/07/2021,33386
12/07/2021,38263
12/07/2021,3058
12/07/2021,58724
12/07/2021,2609
12/07/2021,3266
12/07/2021,48046
12/07/2021,8574
12/07/2021,4831
12/07/2021,12437
12/07/2021,19038
12/07/2021,13027
12/07/2021,1238
12/07/2021,113253
13/07/2021,65968
13/07/2021,18334
13/07/2021,32661
13/07/2021,2834
13/07/2021,13720
13/07/2021,7146
13/07/2021,29101
13/07/2021,17525
13/07/2021,2749
13/07/2021,43077
13/07/2021,18023
13/07/2021,33400
13/07/2021,38290
13/07/2021,3060
13/07/2021,58773
13/07/2021,2609
13/07/2021,3266
13/07/2021,48087
13/07/2021,8590
13/07/2021,4832
13/07/2021,12439
13/07/2021,19045
13/07/2021,13035
13/07/2021,1238
13/07/2021,113386
14/07/2021,66012
14/07/2021,18354
14/07/2021,32668
14/07/2021,2838
14/07/2021,13731
14/07/2021,7147
14/07/2021,29119
14/07/2021,17528
14/07/2021,2750
14/07/2021,43108
14/07/2021,18032
14/07/2021,33438
14/07/2021,38311
14/07/2021,3061
14/07/2021,58855
14/07/2021,2612
14/07/2021,48111
14/07/2021,8602
14/07/2021,4834
14/07/2021,12456
14/07/2021,19051
14/07/2021,13064
14/07/2021,1238
14/07/2021,113524
15/07/2021,
15/07/2021,66057
15/07/2021,18372
15/07/2021,3061
15/07/2021,32678
15/07/2021,2840
15/07/2021,13743
15/07/2021,7148
15/07/2021,29152
15/07/2021,17536
15/07/2021,2751
15/07/2021,43140
15/07/2021,18040
15/07/2021,33475
15/07/2021,38339
15/07/2021,58962
15/07/2021,2612
15/07/2021,3266
15/07/2021,48133
15/07/2021,8611
15/07/2021,4835
15/07/2021,12468
15/07/2021,19060
15/07/2021,13084
15/07/2021,1238
15/07/2021,113673
16/07/2021,66103
16/07/2021,18384
16/07/2021,32695
16/07/2021,2844
16/07/2021,13757
16/07/2021,7151
16/07/2021,29193
16/07/2021,17542
16/07/2021,2754
16/07/2021,43168
16/07/2021,18048
16/07/2021,33492
16/07/2021,38356
16/07/2021,3064
16/07/2021,59041
16/07/2021,2614
16/07/2021,3267
16/07/2021,48153
16/07/2021,8617
16/07/2021,4840
16/07/2021,12479
16/07/2021,19067
16/07/2021,13104
16/07/2021,1238
16/07/2021,113827
17/07/2021,66124
17/07/2021,18388
17/07/2021,32703
17/07/2021,
17/07/2021,13761
17/07/2021,7153
17/07/2021,29221
17/07/2021,17552
17/07/2021,2755
17/07/2021,43191
17/07/2021,4842
17/07/2021,38371
17/07/2021,3064
17/07/2021,59135
17/07/2021,48177
17/07/2021,8636
17/07/2021,12503
17/07/2021,19068
17/07/2021,13116
17/07/2021,113985
18/07/2021,66147
18/07/2021,18405
18/07/2021,32712
18/07/2021,
18/07/2021,13766
18/07/2021,7154
18/07/2021,29248
18/07/2021,17554
18/07/2021,2757
18/07/2021,43209
18/07/2021,4845
18/07/2021,85948
18/07/2021,38380
18/07/2021,3069
18/07/2021,59205
18/07/2021,48202
18/07/2021,8642
18/07/2021,12517
18/07/2021,19074
18/07/2021,13135
18/07/2021,114103
19/07/2021,66202
19/07/2021,18444
19/07/2021,32732
19/07/2021,2852
19/07/2021,13779
19/07/2021,7155
19/07/2021,29293
19/07/2021,17566
19/07/2021,2761
19/07/2021,43258
19/07/2021,18083
19/07/2021,33541
19/07/2021,38413
19/07/2021,3069
19/07/2021,59318
19/07/2021,2617
19/07/2021,3271
19/07/2021,48233
19/07/2021,8650
19/07/2021,4850
19/07/2021,12520
19/07/2021,19082
19/07/2021,13142
19/07/2021,1238
19/07/2021,114199
20/07/2021,66245
20/07/2021,18456
20/07/2021,32747
20/07/2021,2859
20/07/2021,13804
20/07/2021,7159
20/07/2021,29341
20/07/2021,17582
20/07/2021,2769
20/07/2021,43300
20/07/2021,18099
20/07/2021,33557
20/07/2021,38429
20/07/2021,3070
20/07/2021,59444
20/07/2021,2619
20/07/2021,3271
20/07/2021,48276
20/07/2021,8666
20/07/2021,4855
20/07/2021,12529
20/07/2021,19095
20/07/2021,13155
20/07/2021,1238
20/07/2021,114408
21/07/2021,66298
21/07/2021,18483
21/07/2021,32762
21/07/2021,2866
21/07/2021,13816
21/07/2021,7159
21/07/2021,29390
21/07/2021,17594
21/07/2021,2771
21/07/2021,43341
21/07/2021,4855
21/07/2021,18106
21/07/2021,33600
21/07/2021,38467
21/07/2021,3073
21/07/2021,59591
21/07/2021,2620
21/07/2021,3271
21/07/2021,48314
21/07/2021,8688
21/07/2021,12544
21/07/2021,19122
21/07/2021,13174
21/07/2021,1238
21/07/2021,114561
22/07/2021,
22/07/2021,66340
22/07/2021,18512
22/07/2021,32776
22/07/2021,2875
22/07/2021,13829
22/07/2021,7163
22/07/2021,29437
22/07/2021,17605
22/07/2021,2772
22/07/2021,43369
22/07/2021,4861
22/07/2021,18119
22/07/2021,33614
22/07/2021,38500
22/07/2021,3073
22/07/2021,59715
22/07/2021,2622
22/07/2021,3271
22/07/2021,48353
22/07/2021,8703
22/07/2021,12560
22/07/2021,19128
22/07/2021,13187
22/07/2021,1238
22/07/2021,114809
23/07/2021,66379
23/07/2021,18534
23/07/2021,32787
23/07/2021,2883
23/07/2021,13846
23/07/2021,7165
23/07/2021,29487
23/07/2021,17619
23/07/2021,2772
23/07/2021,43393
23/07/2021,4864
23/07/2021,18135
23/07/2021,33646
23/07/2021,38523
23/07/2021,3075
23/07/2021,59840
23/07/2021,2630
23/07/2021,3273
23/07/2021,48391
23/07/2021,8720
23/07/2021,12576
23/07/2021,19140
23/07/2021,13216
23/07/2021,1238
23/07/2021,114964
24/07/2021,66424
24/07/2021,18554
24/07/2021,32804
24/07/2021,
24/07/2021,13866
24/07/2021,7168
24/07/2021,29512
24/07/2021,17631
24/07/2021,2775
24/07/2021,43408
24/07/2021,4869
24/07/2021,38536
24/07/2021,3075
24/07/2021,59910
24/07/2021,48435
24/07/2021,8729
24/07/2021,12589
24/07/2021,19154
24/07/2021,13239
24/07/2021,115100
25/07/2021,66464
25/07/2021,18573
25/07/2021,32812
25/07/2021,
25/07/2021,13873
25/07/2021,7172
25/07/2021,29530
25/07/2021,17635
25/07/2021,2777
25/07/2021,43438
25/07/2021,4871
25/07/2021,86403
25/07/2021,38549
25/07/2021,3076
25/07/2021,59970
25/07/2021,48445
25/07/2021,8733
25/07/2021,12608
25/07/2021,19163
25/07/2021,13250
25/07/2021,115200
26/07/2021,66537
26/07/2021,18607
26/07/2021,32822
26/07/2021,2900
26/07/2021,13896
26/07/2021,7174
26/07/2021,29570
26/07/2021,17649
26/07/2021,2780
26/07/2021,43486
26/07/2021,4875
26/07/2021,18185
26/07/2021,33722
26/07/2021,38580
26/07/2021,3080
26/07/2021,60077
26/07/2021,2635
26/07/2021,3275
26/07/2021,48493
26/07/2021,8739
26/07/2021,12625
26/07/2021,19181
26/07/2021,13263
26/07/2021,115284
27/07/2021,66582
27/07/2021,18626
27/07/2021,32839
27/07/2021,2904
27/07/2021,13920
27/07/2021,7181
27/07/2021,29604
27/07/2021,17664
27/07/2021,2784
27/07/2021,43532
27/07/2021,4886
27/07/2021,18206
27/07/2021,33753
27/07/2021,38603
27/07/2021,3083
27/07/2021,60168
27/07/2021,2637
27/07/2021,3278
27/07/2021,48543
27/07/2021,8751
27/07/2021,12627
27/07/2021,19196
27/07/2021,13292
27/07/2021,1242
27/07/2021,115501
28/07/2021,66644
28/07/2021,18657
28/07/2021,32867
28/07/2021,2906
28/07/2021,13938
28/07/2021,7188
28/07/2021,29634
28/07/2021,17680
28/07/2021,2788
28/07/2021,43562
28/07/2021,4891
28/07/2021,18225
28/07/2021,33781
28/07/2021,38623
28/07/2021,3085
28/07/2021,60304
28/07/2021,2642
28/07/2021,3279
28/07/2021,48579
28/07/2021,8767
28/07/2021,12641
28/07/2021,19209
28/07/2021,13315
28/07/2021,1245
28/07/2021,115653
29/07/2021,
29/07/2021,66711
29/07/2021,18686
29/07/2021,32886
29/07/2021,2916
29/07/2021,13952
29/07/2021,7198
29/07/2021,29661
29/07/2021,17706
29/07/2021,2791
29/07/2021,43588
29/07/2021,4895
29/07/2021,18235
29/07/2021,33823
29/07/2021,38645
29/07/2021,3085
29/07/2021,60421
29/07/2021,2647
29/07/2021,3281
29/07/2021,48628
29/07/2021,8779
29/07/2021,12650
29/07/2021,19227
29/07/2021,13342
29/07/2021,1245
29/07/2021,115782
30/07/2021,66784
30/07/2021,18722
30/07/2021,32899
30/07/2021,2924
30/07/2021,13964
30/07/2021,7205
30/07/2021,29695
30/07/2021,17723
30/07/2021,2794
30/07/2021,43619
30/07/2021,4897
30/07/2021,18249
30/07/2021,33852
30/07/2021,38664
30/07/2021,3085
30/07/2021,60535
30/07/2021,2647
30/07/2021,3284
30/07/2021,48692
30/07/2021,8789
30/07/2021,12665
30/07/2021,19250
30/07/2021,13430
30/07/2021,1246
30/07/2021,115947
31/07/2021,66839
31/07/2021,18748
31/07/2021,32916
31/07/2021,
31/07/2021,13978
31/07/2021,7210
31/07/2021,29730
31/07/2021,17731
31/07/2021,2797
31/07/2021,43636
31/07/2021,4900
31/07/2021,38680
31/07/2021,3085
31/07/2021,60638
31/07/2021,48728
31/07/2021,8794
31/07/2021,12681
31/07/2021,19262
31/07/2021,13452
31/07/2021,116074
01/08/2021,66888
01/08/2021,18775
01/08/2021,32942
01/08/2021,
01/08/2021,13996
01/08/2021,7213
01/08/2021,29745
01/08/2021,17735
01/08/2021,2797
01/08/2021,43649
01/08/2021,4910
01/08/2021,86959
01/08/2021,38684
01/08/2021,3087
01/08/2021,60689
01/08/2021,48778
01/08/2021,8800
01/08/2021,12690
01/08/2021,19277
01/08/2021,13472
01/08/2021,116119
02/08/2021,67006
02/08/2021,18827
02/08/2021,32962
02/08/2021,2939
02/08/2021,14005
02/08/2021,7231
02/08/2021,29819
02/08/2021,17748
02/08/2021,2804
02/08/2021,43721
02/08/2021,4916
02/08/2021,18320
02/08/2021,33932
02/08/2021,38717
02/08/2021,3089
02/08/2021,60833
02/08/2021,2662
02/08/2021,3286
02/08/2021,48863
02/08/2021,8802
02/08/2021,12702
02/08/2021,19294
02/08/2021,13498
02/08/2021,116221
03/08/2021,67114
03/08/2021,18867
03/08/2021,32995
03/08/2021,2946
03/08/2021,14029
03/08/2021,7246
03/08/2021,29858
03/08/2021,17772
03/08/2021,2809
03/08/2021,43765
03/08/2021,4928
03/08/2021,18342
03/08/2021,33960
03/08/2021,38748
03/08/2021,3091
03/08/2021,60955
03/08/2021,2668
03/08/2021,3286
03/08/2021,48968
03/08/2021,8818
03/08/2021,12724
03/08/2021,19330
03/08/2021,13544
03/08/2021,1249
03/08/2021,116399
04/08/2021,67230
04/08/2021,18901
04/08/2021,33027
04/08/2021,2956
04/08/2021,14056
04/08/2021,7257
04/08/2021,29912
04/08/2021,17787
04/08/2021,2812
04/08/2021,43824
04/08/2021,4934
04/08/2021,18378
04/08/2021,33980
04/08/2021,38774
04/08/2021,3092
04/08/2021,61064
04/08/2021,2671
04/08/2021,49031
04/08/2021,8828
04/08/2021,12736
04/08/2021,19387
04/08/2021,13600
04/08/2021,1249
04/08/2021,116571
05/08/2021,
05/08/2021,67387
05/08/2021,18955
05/08/2021,33065
05/08/2021,2960
05/08/2021,14088
05/08/2021,7269
05/08/2021,29950
05/08/2021,17816
05/08/2021,2813
05/08/2021,43883
05/08/2021,4943
05/08/2021,18420
05/08/2021,34011
05/08/2021,38803
05/08/2021,3094
05/08/2021,61186
05/08/2021,2680
05/08/2021,3290
05/08/2021,49115
05/08/2021,8846
05/08/2021,12756
05/08/2021,19426
05/08/2021,13637
05/08/2021,1249
05/08/2021,116738
06/08/2021,67516
06/08/2021,18997
06/08/2021,33097
06/08/2021,2963
06/08/2021,14099
06/08/2021,7278
06/08/2021,30001
06/08/2021,17835
06/08/2021,2816
06/08/2021,43949
06/08/2021,4956
06/08/2021,18448
06/08/2021,34043
06/08/2021,38833
06/08/2021,3099
06/08/2021,61312
06/08/2021,2683
06/08/2021,3293
06/08/2021,49212
06/08/2021,8854
06/08/2021,12777
06/08/2021,19462
06/08/2021,13684
06/08/2021,116906
07/08/2021,67629
07/08/2021,19044
07/08/2021,33142
07/08/2021,
07/08/2021,14122
07/08/2021,7287
07/08/2021,30047
07/08/2021,17856
07/08/2021,2820
07/08/2021,44004
07/08/2021,4969
07/08/2021,38854
07/08/2021,3101
07/08/2021,61417
07/08/2021,49319
07/08/2021,8861
07/08/2021,12797
07/08/2021,19492
07/08/2021,13729
07/08/2021,117079
08/08/2021,67737
08/08/2021,19100
08/08/2021,33183
08/08/2021,
08/08/2021,14144
08/08/2021,7291
08/08/2021,30071
08/08/2021,17867
08/08/2021,2825
08/08/2021,44044
08/08/2021,4977
08/08/2021,87664
08/08/2021,38885
08/08/2021,3102
08/08/2021,61463
08/08/2021,49413
08/08/2021,8873
08/08/2021,12829
08/08/2021,19536
08/08/2021,13757
08/08/2021,117210
09/08/2021,68051
09/08/2021,19225
09/08/2021,33225
09/08/2021,2976
09/08/2021,14165
09/08/2021,7302
09/08/2021,30140
09/08/2021,17882
09/08/2021,2825
09/08/2021,44317
09/08/2021,4984
09/08/2021,18554
09/08/2021,34152
09/08/2021,38951
09/08/2021,3107
09/08/2021,61637
09/08/2021,2703
09/08/2021,3296
09/08/2021,49538
09/08/2021,8899
09/08/2021,12842
09/08/2021,19664
09/08/2021,13789
09/08/2021,1249
09/08/2021,117423
10/08/2021,68298
10/08/2021,19289
10/08/2021,33282
10/08/2021,2994
10/08/2021,14206
10/08/2021,7326
10/08/2021,30223
10/08/2021,17910
10/08/2021,2831
10/08/2021,44512
10/08/2021,5002
10/08/2021,18598
10/08/2021,34204
10/08/2021,39010
10/08/2021,3119
10/08/2021,61765
10/08/2021,2706
10/08/2021,3309
10/08/2021,49734
10/08/2021,8914
10/08/2021,12853
10/08/2021,19781
10/08/2021,13831
10/08/2021,1251
10/08/2021,117793
11/08/2021,68542
11/08/2021,19370
11/08/2021,33336
11/08/2021,3003
11/08/2021,14252
11/08/2021,7348
11/08/2021,30315
11/08/2021,17941
11/08/2021,2835
11/08/2021,44665
11/08/2021,5022
11/08/2021,18671
11/08/2021,34264
11/08/2021,39073
11/08/2021,3127
11/08/2021,61948
11/08/2021,2713
11/08/2021,3312
11/08/2021,49945
11/08/2021,8941
11/08/2021,12878
11/08/2021,19869
11/08/2021,13892
11/08/2021,1255
11/08/2021,118051
12/08/2021,
12/08/2021,68791
12/08/2021,19451
12/08/2021,33401
12/08/2021,3033
12/08/2021,14297
12/08/2021,7360
12/08/2021,30416
12/08/2021,17988
12/08/2021,2841
12/08/2021,44822
12/08/2021,5051
12/08/2021,18746
12/08/2021,34307
12/08/2021,39140
12/08/2021,3140
12/08/2021,62121
12/08/2021,2718
12/08/2021,3318
12/08/2021,50144
12/08/2021,8957
12/08/2021,12916
12/08/2021,19972
12/08/2021,13945
12/08/2021,1257
12/08/2021,118479
13/08/2021,69035
13/08/2021,19526
13/08/2021,33446
13/08/2021,3040
13/08/2021,14335
13/08/2021,7376
13/08/2021,30499
13/08/2021,18028
13/08/2021,2854
13/08/2021,45039
13/08/2021,5067
13/08/2021,18851
13/08/2021,34361
13/08/2021,39207
13/08/2021,3146
13/08/2021,62263
13/08/2021,2720
13/08/2021,3323
13/08/2021,50337
13/08/2021,8981
13/08/2021,12969
13/08/2021,20086
13/08/2021,14005
13/08/2021,1262
13/08/2021,118824
14/08/2021,69213
14/08/2021,19578
14/08/2021,33478
14/08/2021,
14/08/2021,14370
14/08/2021,7390
14/08/2021,30590
14/08/2021,18066
14/08/2021,2857
14/08/2021,45118
14/08/2021,5082
14/08/2021,39260
14/08/2021,3155
14/08/2021,62393
14/08/2021,50563
14/08/2021,8999
14/08/2021,13019
14/08/2021,20168
14/08/2021,14080
14/08/2021,119132
15/08/2021,69366
15/08/2021,19659
15/08/2021,33529
15/08/2021,
15/08/2021,14389
15/08/2021,7399
15/08/2021,30673
15/08/2021,18081
15/08/2021,2864
15/08/2021,45190
15/08/2021,5109
15/08/2021,88704
15/08/2021,39308
15/08/2021,3161
15/08/2021,62500
15/08/2021,50673
15/08/2021,9023
15/08/2021,13049
15/08/2021,20238
15/08/2021,14132
15/08/2021,119479
16/08/2021,69759
16/08/2021,19867
16/08/2021,33578
16/08/2021,3071
16/08/2021,14435
16/08/2021,7409
16/08/2021,30786
16/08/2021,18153
16/08/2021,2872
16/08/2021,45629
16/08/2021,5152
16/08/2021,19067
16/08/2021,34492
16/08/2021,39416
16/08/2021,3175
16/08/2021,62699
16/08/2021,2753
16/08/2021,3344
16/08/2021,50904
16/08/2021,9045
16/08/2021,13069
16/08/2021,20444
16/08/2021,14182
16/08/2021,1282
16/08/2021,119725
17/08/2021,70062
17/08/2021,20000
17/08/2021,33663
17/08/2021,3108
17/08/2021,14495
17/08/2021,7456
17/08/2021,30972
17/08/2021,18186
17/08/2021,2885
17/08/2021,45883
17/08/2021,5206
17/08/2021,19171
17/08/2021,34576
17/08/2021,39504
17/08/2021,3185
17/08/2021,62851
17/08/2021,2760
17/08/2021,3349
17/08/2021,51230
17/08/2021,9087
17/08/2021,13092
17/08/2021,20573
17/08/2021,14291
17/08/2021,1295
17/08/2021,120469
18/08/2021,70341
18/08/2021,20108
18/08/2021,33766
18/08/2021,3130
18/08/2021,14554
18/08/2021,7477
18/08/2021,31081
18/08/2021,18231
18/08/2021,2896
18/08/2021,46072
18/08/2021,5238
18/08/2021,19290
18/08/2021,34645
18/08/2021,39580
18/08/2021,3198
18/08/2021,63010
18/08/2021,2776
18/08/2021,3358
18/08/2021,51520
18/08/2021,9142
18/08/2021,13170
18/08/2021,20688
18/08/2021,14370
18/08/2021,1301
18/08/2021,120958
19/08/2021,
19/08/2021,70594
19/08/2021,20205
19/08/2021,33830
19/08/2021,3169
19/08/2021,14597
19/08/2021,7512
19/08/2021,31183
19/08/2021,18281
19/08/2021,2907
19/08/2021,46245
19/08/2021,5266
19/08/2021,19429
19/08/2021,34703
19/08/2021,39658
19/08/2021,3209
19/08/2021,63166
19/08/2021,2793
19/08/2021,3365
19/08/2021,51783
19/08/2021,9175
19/08/2021,13221
19/08/2021,20779
19/08/2021,14470
19/08/2021,1314
19/08/2021,121453
20/08/2021,70826
20/08/2021,20320
20/08/2021,33885
20/08/2021,3169
20/08/2021,14646
20/08/2021,7530
20/08/2021,31304
20/08/2021,18326
20/08/2021,2910
20/08/2021,46445
20/08/2021,5293
20/08/2021,19512
20/08/2021,34757
20/08/2021,39750
20/08/2021,3219
20/08/2021,63309
20/08/2021,2798
20/08/2021,3373
20/08/2021,52051
20/08/2021,9216
20/08/2021,13255
20/08/2021,20876
20/08/2021,14561
20/08/2021,1319
20/08/2021,121893
21/08/2021,71002
21/08/2021,20368
21/08/2021,33972
21/08/2021,
21/08/2021,14697
21/08/2021,7551
21/08/2021,31406
21/08/2021,18358
21/08/2021,2913
21/08/2021,46520
21/08/2021,5326
21/08/2021,39812
21/08/2021,3223
21/08/2021,63439
21/08/2021,52277
21/08/2021,9244
21/08/2021,13298
21/08/2021,20929
21/08/2021,14611
21/08/2021,122449
22/08/2021,71173
22/08/2021,20433
22/08/2021,34021
22/08/2021,
22/08/2021,14719
22/08/2021,7588
22/08/2021,31518
22/08/2021,18370
22/08/2021,2916
22/08/2021,46586
22/08/2021,5335
22/08/2021,90204
22/08/2021,39873
22/08/2021,3228
22/08/2021,63509
22/08/2021,52414
22/08/2021,9267
22/08/2021,13349
22/08/2021,20983
22/08/2021,14691
22/08/2021,122731
23/08/2021,71598
23/08/2021,20572
23/08/2021,34087
23/08/2021,3205
23/08/2021,14788
23/08/2021,7599
23/08/2021,31669
23/08/2021,18423
23/08/2021,2920
23/08/2021,46924
23/08/2021,5354
23/08/2021,19761
23/08/2021,34892
23/08/2021,39987
23/08/2021,3233
23/08/2021,63693
23/08/2021,2816
23/08/2021,52686
23/08/2021,9287
23/08/2021,13361
23/08/2021,21142
23/08/2021,14714
23/08/2021,1330
23/08/2021,123144
23/08/2021,3392
24/08/2021,71928
24/08/2021,20686
24/08/2021,34197
24/08/2021,3217
24/08/2021,14899
24/08/2021,7613
24/08/2021,31826
24/08/2021,18479
24/08/2021,2926
24/08/2021,47130
24/08/2021,5393
24/08/2021,19898
24/08/2021,34969
24/08/2021,40080
24/08/2021,3247
24/08/2021,63869
24/08/2021,2821
24/08/2021,3392
24/08/2021,53024
24/08/2021,9312
24/08/2021,13385
24/08/2021,21271
24/08/2021,14777
24/08/2021,1340
24/08/2021,123910
25/08/2021,72270
25/08/2021,20778
25/08/2021,34272
25/08/2021,3248
25/08/2021,14952
25/08/2021,7634
25/08/2021,31949
25/08/2021,18510
25/08/2021,2935
25/08/2021,47338
25/08/2021,5429
25/08/2021,20206
25/08/2021,35037
25/08/2021,40211
25/08/2021,3250
25/08/2021,64014
25/08/2021,2849
25/08/2021,3403
25/08/2021,53286
25/08/2021,9357
25/08/2021,13437
25/08/2021,21380
25/08/2021,14869
25/08/2021,1349
25/08/2021,124381
26/08/2021,
26/08/2021,72546
26/08/2021,20902
26/08/2021,34342
26/08/2021,3259
26/08/2021,15024
26/08/2021,7662
26/08/2021,32059
26/08/2021,18556
26/08/2021,2943
26/08/2021,47527
26/08/2021,5458
26/08/2021,20206
26/08/2021,35095
26/08/2021,40295
26/08/2021,3257
26/08/2021,64174
26/08/2021,2866
26/08/2021,3406
26/08/2021,53533
26/08/2021,9382
26/08/2021,13488
26/08/2021,21478
26/08/2021,14950
26/08/2021,1354
26/08/2021,124898
27/08/2021,72843
27/08/2021,21009
27/08/2021,34424
27/08/2021,3301
27/08/2021,15086
27/08/2021,7679
27/08/2021,32234
27/08/2021,18603
27/08/2021,2951
27/08/2021,47741
27/08/2021,5498
27/08/2021,20332
27/08/2021,35143
27/08/2021,40375
27/08/2021,3259
27/08/2021,64331
27/08/2021,2884
27/08/2021,3416
27/08/2021,53813
27/08/2021,9404
27/08/2021,13546
27/08/2021,21597
27/08/2021,15025
27/08/2021,1363
27/08/2021,125346
28/08/2021,73031
28/08/2021,21055
28/08/2021,34484
28/08/2021,
28/08/2021,15147
28/08/2021,7710
28/08/2021,32339
28/08/2021,18636
28/08/2021,2960
28/08/2021,47828
28/08/2021,5531
28/08/2021,40416
28/08/2021,3263
28/08/2021,64457
28/08/2021,54038
28/08/2021,9428
28/08/2021,13595
28/08/2021,21658
28/08/2021,15087
28/08/2021,125810
29/08/2021,73165
29/08/2021,21101
29/08/2021,34513
29/08/2021,
29/08/2021,15175
29/08/2021,7719
29/08/2021,32393
29/08/2021,18653
29/08/2021,2965
29/08/2021,47885
29/08/2021,5565
29/08/2021,91469
29/08/2021,40455
29/08/2021,3266
29/08/2021,64531
29/08/2021,54226
29/08/2021,9451
29/08/2021,13648
29/08/2021,21685
29/08/2021,15136
29/08/2021,126185
30/08/2021,73570
30/08/2021,21205
30/08/2021,34572
30/08/2021,3355
30/08/2021,15227
30/08/2021,7735
30/08/2021,32518
30/08/2021,18704
30/08/2021,2974
30/08/2021,48247
30/08/2021,5579
30/08/2021,20636
30/08/2021,35242
30/08/2021,40579
30/08/2021,3273
30/08/2021,64664
30/08/2021,2918
30/08/2021,3434
30/08/2021,54467
30/08/2021,9466
30/08/2021,13681
30/08/2021,21843
30/08/2021,15173
30/08/2021,1384
30/08/2021,126480
31/08/2021,73908
31/08/2021,21285
31/08/2021,34671
31/08/2021,3380
31/08/2021,15326
31/08/2021,7749
31/08/2021,32698
31/08/2021,18757
31/08/2021,2984
31/08/2021,48500
31/08/2021,5601
31/08/2021,20736
31/08/2021,35298
31/08/2021,40652
31/08/2021,3278
31/08/2021,64809
31/08/2021,2922
31/08/2021,3440
31/08/2021,54794
31/08/2021,9498
31/08/2021,13710
31/08/2021,21959
31/08/2021,15209
31/08/2021,1401
31/08/2021,127147
01/09/2021,74211
01/09/2021,21359
01/09/2021,34743
01/09/2021,3399
01/09/2021,15383
01/09/2021,7774
01/09/2021,32823
01/09/2021,18800
01/09/2021,2998
01/09/2021,48742
01/09/2021,5639
01/09/2021,20885
01/09/2021,35365
01/09/2021,40742
01/09/2021,3289
01/09/2021,64930
01/09/2021,2955
01/09/2021,3451
01/09/2021,55093
01/09/2021,9564
01/09/2021,13770
01/09/2021,22109
01/09/2021,15266
01/09/2021,1424
01/09/2021,127680
02/09/2021,
02/09/2021,74516
02/09/2021,21464
02/09/2021,34817
02/09/2021,3430
02/09/2021,15462
02/09/2021,7814
02/09/2021,32990
02/09/2021,18877
02/09/2021,3016
02/09/2021,48999
02/09/2021,5666
02/09/2021,21024
02/09/2021,35399
02/09/2021,40850
02/09/2021,3301
02/09/2021,65062
02/09/2021,2964
02/09/2021,3461
02/09/2021,55338
02/09/2021,9622
02/09/2021,13844
02/09/2021,22267
02/09/2021,15312
02/09/2021,1442
02/09/2021,128249
03/09/2021,74867
03/09/2021,21547
03/09/2021,34879
03/09/2021,3479
03/09/2021,15541
03/09/2021,7846
03/09/2021,33156
03/09/2021,18919
03/09/2021,3029
03/09/2021,49310
03/09/2021,5719
03/09/2021,21166
03/09/2021,35438
03/09/2021,40940
03/09/2021,3314
03/09/2021,65195
03/09/2021,2979
03/09/2021,55632
03/09/2021,9661
03/09/2021,13914
03/09/2021,22412
03/09/2021,15351
03/09/2021,1461
03/09/2021,128857
04/09/2021,75047
04/09/2021,21586
04/09/2021,34936
04/09/2021,
04/09/2021,15602
04/09/2021,7868
04/09/2021,33314
04/09/2021,18953
04/09/2021,3041
04/09/2021,49417
