SNo,Confirmed
242739,9600
242740,950773
242741,39323
242742,48059
242743,308284
242744,179304
242745,259221
242746,50689
242747,47158
242748,2267
242749,40927
242750,136
242751,32557
242752,39868
242753,72826
242754,101327
242755,155457
242756,188391
242757,177823
242758,24276
242759,7952
242760,18
242761,292631
242762,1356
242763,58912
242764,32560
242765,20406
242766,321532
242767,0
242768,13
242769,13125
242770,104258
242771,128121
242772,172283
242773,688846
242774,594202
242775,46473
242776,49969
242777,157002
242778,83846
242779,74960
242780,24919
242781,29563
242782,198323
242783,62945
242784,1101
242785,638
242786,4
242787,373931
242788,24
242789,30100
242790,32825
242791,21735
242792,50437
242793,2709
242794,58138
242795,30214
242796,707501
242797,91946
242798,2113738
242799,50828
242800,41745
242801,29709
242802,43850
242803,205498
242804,155384
242805,12325
242806,557
242807,869
242808,1816
242809,241
242810,2559
242811,290
242812,5255
242813,920
242814,156388
242815,6174
242816,34493
242817,259855
242818,2070
242819,113074
242820,26720
242821,68435
242822,13868
242823,618
242824,525865
242825,113589
242826,1571
242827,48104
242828,161799
242829,20898
242830,49711
242831,78865
242832,58336
242833,20584
242834,52332
242835,27062
242836,855121
242837,25256
242838,234
242839,18334
242840,300011
242841,783484
242842,44230
242843,2695558
242844,79412
242845,361
242846,1
242847,17512
242848,118942
242849,4174
242850,460
242851,112685
242852,65609
242853,30552
242854,164451
242855,211
242856,912
242857,33424
242858,33836
242859,11955
242860,2177
242861,34686
242862,31886
242863,15689
242864,23086
242865,28748
242866,48395
242867,46439
242868,14648
242869,51
242870,0
242871,3233
242872,0
242873,8
242874,0
242875,0
242876,1878
242877,6670
242878,0
242879,0
242880,24902
242881,374850
242882,88682
242883,604279
242884,97422
242885,8121
242886,197886
242887,52701
242888,9605
242889,15458
242890,15242
242891,18616
242892,121692
242893,1153
242894,342510
242895,55810
242896,16083
242897,1379
242898,20482
242899,41184
242900,2714
242901,585700
242902,28223
242903,50527
242904,40276
242905,41260
242906,69845
242907,1167
242908,205038
242909,10
242910,30577
242911,344532
242912,576623
242913,70772
242914,133445
242915,919
242916,621654
242917,54764
242918,980
242919,544
242920,1387
242921,37356
242922,943
242923,33688
242924,33328
242925,72
242926,234
242927,39311
242928,27877
242929,44007
242930,70680
242931,17218
242932,1322
242933,55045
242934,263158
242935,55876
242936,113580
242937,114382
242938,11069
242939,21108
242940,848
242941,2154694
242942,175016
242943,476980
242944,236963
242945,8600
242946,127255
242947,551175
242948,3303
242949,296441
242950,12335
242951,6338
242952,868
242953,254736
242954,137291
242955,32912
242956,190
242957,263303
242958,12181
242959,142045
242960,2334
242961,15806
242962,1011
242963,36794
242964,5021
242965,4193
242966,3606
242967,9179
242968,26627
242969,206640
242970,246608
242971,56566
242972,37230
242973,1325291
242974,215264
242975,712
242976,6157
242977,144
242978,243526
242979,294618
242980,187094
242981,61398
242982,6371
242983,2944
242984,76183
242985,17188
242986,167133
242987,66
242988,62522
242989,3883334
242990,16015
242991,4792
242992,272998
242993,86465
242994,206281
242995,148
242996,178770
242997,16912
242998,3312
242999,8814
243000,12536
243001,27
243002,174243
243003,468713
243004,6064
243005,1386556
243006,1698005
243007,731016
243008,223651
243009,805116
243010,35331
243011,26904
243012,435130
243013,268902
243014,109164
243015,0
243016,73735
243017,201898
243018,86583
243019,47
243020,90525
243021,397887
243022,10523
243023,2024
243024,139658
243025,2592
243026,202430
243027,56677
243028,9
243029,20155
243030,32469
243031,314989
243032,20919
243033,8613
243034,24599
243035,4
243036,17340
243037,641
243038,1
243039,195602
243040,2028
243041,3372
243042,80191
243043,486325
243044,62703
243045,40187
243046,274810
243047,2409
243048,6489
243049,4828
243050,158906
243051,107479
243052,75770
243053,144404
243054,345236
243055,1670
243056,169860
243057,597763
243058,1801083
243059,810459
243060,167417
243061,830563
243062,19659
243063,41
243064,3871
243065,1663
243066,3
243067,3935
243068,1961
243069,380182
243070,35959
243071,489530
243072,3000
243073,3921
243074,60046
243075,323786
243076,195678
243077,18
243078,8438
243079,1521706
243080,93263
243081,8870
243082,86039
243083,30540
243084,8980
243085,565034
243086,16042
243087,976
243088,13308
243089,509
243090,26441
243091,129
243092,7598
243093,7736
243094,238017
243095,2793632
243096,40479
243097,413332
243098,64700
243099,80219
243100,3
243101,142774
243102,2524
243103,198554
243104,2545
243105,82655
243106,36289
243107,57767
243108,60656
243109,13879
243110,23471
243111,26198
243112,269
243113,500092
243114,136107
243115,59677
243116,136119
243117,44559
243118,16359
243119,85879
243120,324564
243121,5411
243122,21632
243123,21289
243124,44061
243125,485175
243126,5026
243127,890766
243128,18
243129,994
243130,348800
243131,39153
243132,99540
243133,820
243134,11706
243135,107850
243136,5620
243137,43324
243138,61832
243139,15663
243140,827237
243141,324951
243142,57611
243143,8110
243144,16839
243145,217682
243146,29029
243147,44559
243148,12539
243149,125774
243150,122
243151,20264
243152,3188
243153,10626
243154,324371
243155,715418
243156,45448
243157,26878
243158,56438
243159,19121
243160,29657
243161,16617
243162,448068
243163,1049
243164,32212
243165,132064
243166,724
243167,262779
243168,77914
243169,8094
243170,67483
243171,196
243172,46764
243173,78297
243174,18518
243175,84569
243176,153
243177,97730
243178,33631
243179,34442
243180,381728
243181,34659
243182,39459
243183,46868
243184,3602445
243185,60235
243186,286865
243187,8617
243188,42114
243189,24975
243190,664116
243191,17074
243192,12508
243193,170461
243194,207539
243195,509596
243196,27540
243197,451
243198,447315
243199,40831
243200,4752
243201,22397
243202,4042
243203,11389
243204,52204
243205,49697
243206,36662
243207,58725
243208,314640
243209,10101
243210,27324
243211,43892
243212,6569
243213,591
243214,703
243215,21792
243216,571315
243217,65394
243218,10509
243219,437187
243220,287396
243221,22493
243222,38503
243223,36249
243224,107043
243225,4813
243226,37016
243227,3421
243228,30109
243229,15275
243230,88563
243231,641340
243232,0
243233,49
243234,41579
243235,308539
243236,76238
243237,48814
243238,22735
243239,31246
243240,86126
243241,1069
243242,282616
243243,3698242
243244,336112
243245,69340
243246,54
243247,660
243248,60962
243249,26466
243250,1948307
243251,16693
243252,18482
243253,27570
243254,81164
243255,552
243256,546
243257,18286
243258,2122
243259,113164
243260,187
243261,22825
243262,125282
243263,1024931
243264,4249
243265,4667
243266,4959
243267,55463
243268,414069
243269,2743
243270,13
243271,103
243272,31
243273,27202
243274,10458
243275,1310
243276,7751
243277,121752
243278,2235
243279,267
243280,2256
243281,36007
243282,147
243283,273941
243284,4612
243285,171
243286,118832
243287,25057
243288,53555
243289,272751
243290,28784
243291,1317
243292,1610
243293,1307
243294,193424
243295,35166
243296,59197
243297,5057
243298,19528
243299,11099
243300,9830
243301,25509
243302,68151
243303,50039
243304,1037
243305,18256
243306,6017
243307,41873
243308,173309
243309,1199441
243310,667736
243311,14857
243312,368
243313,340128
243314,57346
243315,1880
243316,45976
243317,865
243318,69488
243319,31086
243320,555
243321,79476
243322,127114
243323,7159
243324,4358
243325,120312
243326,705
243327,935
243328,573
243329,27590
243330,45189
243331,21533
243332,758
243333,1762
243334,28940
243335,11883
243336,19272
243337,30594
243338,13727
243339,45788
243340,298788
243341,19306
243342,41641
243343,955451
243344,32109
243345,411040
243346,1078739
243347,49381
243348,21465
243349,52284
243350,86673
243351,22008
243352,50235
243353,74167
243354,142316
243355,78980
243356,37474
243357,11001
243358,900
243359,40067
243360,18730
243361,39570
243362,63784
243363,14238
243364,3459
243365,18139
243366,31687
243367,9121
243368,16353
243369,47096
243370,27592
243371,9833
243372,494
243373,38950
243374,245344
243375,37147
243376,406
243377,106448
243378,80615
243379,635962
243380,39433
243381,73570
243382,25493
243383,636278
243384,32882
243385,54098
243386,21369
243387,434289
243388,15232
243389,22293
243390,82860
243391,48
243392,265070
243393,10435
243394,596130
243395,8175
243396,22260
243397,35832
243398,2228471
243399,45933
243400,29296
243401,32288
243402,223822
243403,73460
243404,11997
243405,6886
243406,388035
243407,592344
243408,260845
243409,188267
243410,45444
243411,18315
243412,25762
243413,13973
243414,7184
243415,42696
243416,374788
243417,221759
243418,658355
243419,43743
243420,2566
243421,924572
243422,490483
243423,297651
243424,567734
243425,3860
243426,1949
243427,4432
243428,11210
243429,100959
243430,20
243431,20439
243432,18183
243433,27332
243434,991816
243435,219606
243436,106983
243437,47365
243438,43889
243439,12217
243440,2373
243441,1612
243442,41448
243443,3345
243444,49287
243445,51794
243446,10983
243447,203027
243448,1045
243449,296393
243450,1460
243451,67
243452,77060
243453,814916
243454,187040
243455,5215
243456,1700091
243457,1009
243458,170553
243459,1140
243460,75
243461,99646
243462,177070
243463,194185
243464,545874
243465,13469
243466,51115
243467,874906
243468,100419
243469,15916
243470,113789
243471,146
243472,105
243473,47
243474,1659
243475,27648
243476,36599
243477,17840
243478,116710
243479,381
243480,32038
243481,41665
243482,88611
243483,337803
243484,979725
243485,1297
243486,2526
243487,8359
243488,430286
243489,41701
243490,315460
243491,18584
243492,157515
243493,30933
243494,38210
243495,47674
243496,23788
243497,77590
243498,55412
243499,36009
243500,153596
243501,373643
243502,230206
243503,727823
243504,9707
243505,952818
243506,39453
243507,48215
243508,308657
243509,179588
243510,260435
243511,51093
243512,47252
243513,2268
243514,41005
243515,141
243516,32655
243517,39882
243518,72904
243519,101327
243520,156051
243521,189620
243522,178648
243523,24440
243524,7958
243525,18
243526,293210
243527,1362
243528,59048
243529,32597
243530,20415
243531,321711
243532,0
243533,13
243534,13125
243535,104439
243536,128981
243537,174531
243538,691405
243539,594964
243540,46516
243541,50031
243542,158343
243543,83869
243544,75228
243545,24981
243546,29598
243547,198597
243548,63077
243549,1105
243550,638
243551,4
243552,374887
243553,24
243554,30165
243555,32863
243556,21740
243557,50700
243558,2711
243559,58217
243560,30408
243561,709077
243562,92103
243563,2117962
243564,51007
243565,41813
243566,29806
243567,43946
243568,205999
243569,156109
243570,12372
243571,557
243572,869
243573,1818
243574,241
243575,2572
243576,290
243577,5267
243578,924
243579,156903
243580,6174
243581,34510
243582,259956
243583,2074
243584,113074
243585,26784
243586,68493
243587,13868
243588,620
243589,526716
243590,113596
243591,1571
243592,48170
243593,161799
243594,20928
243595,49850
243596,79041
243597,58432
243598,20725
243599,52359
243600,27169
243601,855677
243602,25297
243603,234
243604,18384
243605,300153
243606,783904
243607,44466
243608,2699083
243609,79627
243610,361
243611,1
243612,17522
243613,119323
243614,4180
243615,460
243616,112801
243617,65640
243618,30588
243619,165451
243620,211
243621,912
243622,33424
243623,33945
243624,11990
243625,2177
243626,34818
243627,31965
243628,15693
243629,23243
243630,28826
243631,48498
243632,46481
243633,14679
243634,51
243635,0
243636,4014
243637,0
243638,8
243639,0
243640,0
243641,1873
243642,0
243643,0
243644,0
243645,24902
243646,375110
243647,88962
243648,604380
243649,97480
243650,8151
243651,198084
243652,53074
243653,9605
243654,15458
243655,15242
243656,18616
243657,121692
243658,1153
243659,343267
243660,55852
243661,16199
243662,1379
243663,20483
243664,41762
243665,2744
243666,586592
243667,28309
243668,50675
243669,40400
243670,41343
243671,70111
243672,1167
243673,205202
243674,19
243675,30607
243676,345731
243677,576838
243678,70910
243679,133627
243680,920
243681,621842
243682,54903
243683,980
243684,545
243685,1388
243686,37392
243687,943
243688,33805
243689,33368
243690,72
243691,234
243692,39406
243693,27893
243694,44314
243695,70738
243696,17313
243697,1322
243698,55615
243699,264091
243700,55876
243701,114209
243702,114543
243703,11089
243704,21114
243705,862
243706,2162001
243707,175198
243708,479391
243709,237260
243710,8642
243711,127800
243712,552087
243713,3333
243714,297514
243715,12345
243716,6338
243717,868
243718,255621
243719,138542
243720,32912
243721,191
243722,266805
243723,12187
243724,142059
243725,2339
243726,15826
243727,1124
243728,36794
243729,5023
243730,4214
243731,3606
243732,9179
243733,26684
243734,207832
243735,247099
243736,57607
243737,37650
243738,1335815
243739,215791
243740,712
243741,6181
243742,151
243743,243778
243744,295114
243745,187716
243746,61539
243747,6371
243748,2944
243749,77491
243750,17191
243751,168335
243752,66
243753,63110
243754,3906363
243755,16015
243756,4792
243757,273137
243758,86737
243759,209462
243760,148
243761,179563
243762,16912
243763,3319
243764,8847
243765,12536
243766,27
243767,174508
243768,475207
243769,6067
243770,1392945
243771,1706559
243772,735626
243773,223957
243774,808262
243775,35477
243776,27465
243777,442202
243778,269599
243779,109643
243780,0
243781,73735
243782,203055
243783,86640
243784,47
243785,90997
243786,401826
243787,10525
243788,2026
243789,140688
243790,2594
243791,202900
243792,56822
243793,9
243794,20155
243795,32528
243796,316269
243797,21034
243798,8613
243799,24847
243800,4
243801,17365
243802,641
243803,1
243804,196475
243805,2048
243806,3481
243807,80803
243808,486833
243809,62882
243810,40337
243811,274869
243812,2410
243813,6537
243814,4835
243815,159252
243816,108350
243817,76484
243818,144831
243819,345759
243820,1741
243821,171985
243822,600428
243823,1811036
243824,811306
243825,167888
243826,835552
243827,19779
243828,41
243829,3902
243830,1663
243831,3
243832,3984
243833,1977
243834,380572
243835,36039
243836,494106
243837,3032
243838,3922
243839,60052
243840,325993
243841,196421
243842,18
243843,8577
243844,1522697
243845,93733
243846,8870
243847,86343
243848,30686
243849,8985
243850,566412
243851,16117
243852,977
243853,13308
243854,509
243855,26501
243856,142
243857,7680
243858,7736
243859,238613
243860,2807387
243861,40490
243862,415705
243863,65527
243864,80247
243865,3
243866,143321
243867,2526
243868,200382
243869,2586
243870,82897
243871,36321
243872,57954
243873,60721
243874,13892
243875,23591
243876,26237
243877,269
243878,500616
243879,136759
243880,59766
243881,136374
243882,44681
243883,16360
243884,86346
243885,326174
243886,5455
243887,21632
243888,21317
243889,44061
243890,485759
243891,5028
243892,890884
243893,18
243894,994
243895,349313
243896,39314
243897,99832
243898,822
243899,11706
243900,107954
243901,5622
243902,43691
243903,61832
243904,15689
243905,827800
243906,325383
243907,57726
243908,8177
243909,16839
243910,217704
243911,29112
243912,44662
243913,12598
243914,126145
243915,123
243916,20264
243917,3196
243918,10673
243919,325709
243920,720068
243921,45540
243922,26935
243923,56476
243924,19141
243925,29790
243926,16799
243927,449401
243928,1049
243929,32305
243930,132352
243931,724
243932,262820
243933,78421
243934,8156
243935,67569
243936,196
243937,46825
243938,78599
243939,18578
243940,85119
243941,153
243942,98011
243943,33716
243944,34539
243945,382062
243946,34659
243947,39608
243948,46964
243949,3607891
243950,60235
243951,289574
243952,8635
243953,42326
243954,25002
243955,664687
243956,17078
243957,12539
243958,170933
243959,207739
243960,509596
243961,27562
243962,460
243963,450373
243964,40902
243965,4767
243966,22502
243967,4043
243968,11400
243969,52356
243970,49725
243971,36699
243972,59134
243973,315030
243974,10126
243975,27406
243976,44020
243977,6572
243978,591
243979,703
243980,21837
243981,574062
243982,65475
243983,10529
243984,438025
243985,288145
243986,22665
243987,38852
243988,36307
243989,107221
243990,4830
243991,37016
243992,3423
243993,30147
243994,15500
243995,88679
243996,641660
243997,0
243998,49
243999,41910
244000,309547
244001,76389
244002,48837
244003,22852
244004,31333
244005,86385
244006,1070
244007,285021
244008,3703136
244009,337456
244010,69404
244011,54
244012,660
244013,61144
244014,26528
244015,1952733
244016,16693
244017,18495
244018,27714
244019,81762
244020,552
244021,546
244022,18320
244023,2145
244024,113279
244025,187
244026,23291
244027,125743
244028,1026692
244029,4255
244030,4673
244031,4959
244032,55538
244033,418016
244034,2774
244035,13
244036,103
244037,31
244038,27344
244039,10458
244040,1310
244041,7752
244042,122103
244043,2236
244044,267
244045,2256
244046,36111
244047,147
244048,274522
244049,4618
244050,171
244051,119076
244052,25577
244053,53758
244054,273087
244055,28827
244056,1317
244057,1610
244058,1308
244059,194281
244060,35293
244061,59239
244062,5058
244063,19591
244064,11120
244065,9830
244066,25509
244067,68151
244068,50078
244069,1037
244070,18338
244071,6043
244072,41873
244073,173790
244074,1200938
244075,668308
244076,14869
244077,368
244078,340891
244079,57550
244080,1882
244081,46229
244082,952
244083,69921
244084,31146
244085,555
244086,79705
244087,127191
244088,7298
244089,4364
244090,120374
244091,705
244092,935
244093,573
244094,28029
244095,45189
244096,21599
244097,762
244098,1762
244099,29010
244100,12108
244101,19299
244102,30683
244103,13749
244104,45888
244105,298806
244106,19327
244107,41748
244108,956041
244109,32163
244110,411917
244111,1081055
244112,49434
244113,21483
244114,52376
244115,86869
244116,22010
244117,50243
244118,74433
244119,142517
244120,79142
244121,37589
244122,11006
244123,901
244124,40140
244125,18775
244126,39707
244127,63925
244128,14334
244129,3464
244130,18197
244131,31802
244132,9130
244133,16393
244134,47096
244135,27606
244136,9835
244137,509
244138,38950
244139,246775
244140,37278
244141,406
244142,106648
244143,80863
244144,635962
244145,39581
244146,73845
244147,25591
244148,640362
244149,32882
244150,54380
244151,21605
244152,434926
244153,15246
244154,22367
244155,83211
244156,48
244157,265527
244158,10435
244159,597385
244160,8180
244161,22302
244162,36101
244163,2238398
244164,46066
244165,29298
244166,32350
244167,224369
244168,73883
244169,12021
244170,6886
244171,388666
244172,593607
244173,262827
244174,189155
244175,45586
244176,18413
244177,25963
244178,13977
244179,7184
244180,42731
244181,375653
244182,222603
244183,659890
244184,43803
244185,2569
244186,928402
244187,492108
244188,298008
244189,568406
244190,3895
244191,1949
244192,4434
244193,11234
244194,101093
244195,20
244196,20439
244197,18223
244198,27518
244199,992882
244200,220129
244201,107057
244202,47440
244203,44040
244204,12217
244205,2378
244206,1613
244207,41574
244208,3350
244209,49324
244210,51854
244211,11018
244212,203279
244213,1046
244214,296822
244215,1460
244216,70
244217,77252
244218,819042
244219,187238
244220,5220
244221,1706924
244222,1010
244223,171195
244224,1153
244225,75
244226,100019
244227,177738
244228,195010
244229,547981
244230,13944
244231,51139
244232,875903
244233,100514
244234,15941
244235,114029
244236,146
244237,105
244238,47
244239,1664
244240,27700
244241,36703
244242,17953
244243,116924
244244,381
244245,32212
244246,41782
244247,88674
244248,337860
244249,981618
244250,1297
244251,2539
244252,8382
244253,430565
244254,41785
244255,316751
244256,18936
244257,158007
244258,31012
244259,38285
244260,47777
244261,24333
244262,77858
244263,55590
244264,36222
244265,153937
244266,374931
244267,231406
244268,733223
244269,9707
244270,955743
244271,39581
244272,48366
244273,309976
244274,180475
244275,262453
244276,51093
244277,47259
244278,2270
244279,41078
244280,143
244281,32744
244282,39908
244283,73262
244284,101937
244285,157337
244286,190647
244287,179654
244288,24440
244289,7965
244290,18
244291,293860
244292,1367
244293,59413
244294,32644
244295,20449
244296,321890
244297,0
244298,13
244299,13125
244300,104759
244301,129277
244302,175703
244303,703211
244304,597136
244305,46566
244306,50084
244307,159484
244308,83869
244309,75490
244310,25042
244311,29713
244312,199137
244313,63325
244314,1125
244315,638
244316,4
244317,375828
244318,24
244319,30271
244320,32900
244321,21752
244322,50960
244323,2711
244324,58386
244325,30408
244326,712063
244327,92221
244328,2134020
244329,51182
244330,41959
244331,29918
244332,44193
244333,206465
244334,156491
244335,12417
244336,558
244337,869
244338,1820
244339,241
244340,2604
244341,290
244342,5281
244343,924
244344,157498
244345,6175
244346,34646
244347,260150
244348,2076
244349,114210
244350,26847
244351,68615
244352,14137
244353,621
244354,527348
244355,113753
244356,1571
244357,48232
244358,164697
244359,21007
244360,49919
244361,79197
244362,58581
244363,20725
244364,52458
244365,27272
244366,856246
244367,25391
244368,234
244369,18435
244370,300342
244371,785242
244372,44563
244373,2704712
244374,80111
244375,361
244376,1
244377,17572
244378,120228
244379,4202
244380,460
244381,113091
244382,65684
244383,30620
244384,166452
244385,211
244386,912
244387,33425
244388,34056
244389,11990
244390,2177
244391,34948
244392,32041
244393,15697
244394,23243
244395,28900
244396,48600
244397,46713
244398,14738
244399,51
244400,0
244401,1563
244402,0
244403,8
244404,0
244405,0
244406,1899
244407,8847
244408,0
244409,0
244410,25273
244411,375669
244412,89220
244413,604527
244414,97529
244415,8159
244416,198400
244417,53357
244418,9835
244419,15816
244420,15400
244421,18764
244422,123563
244423,1153
244424,344875
244425,55946
244426,16286
244427,1383
244428,20483
244429,42222
244430,2744
244431,588129
244432,28390
244433,50820
244434,40510
244435,41405
244436,70371
244437,1168
244438,205368
244439,19
244440,30684
244441,346403
244442,577026
244443,71131
244444,133856
244445,921
244446,622444
244447,54972
244448,980
244449,545
244450,1389
244451,37426
244452,943
244453,33917
244454,33488
244455,72
244456,234
244457,39497
244458,27962
244459,44509
244460,70751
244461,17390
244462,1322
244463,55686
244464,265061
244465,55894
244466,114840
244467,114681
244468,11130
244469,21161
244470,882
244471,2169694
244472,175538
244473,481919
244474,237775
244475,8642
244476,128428
244477,553105
244478,3353
244479,298123
244480,12355
244481,6501
244482,868
244483,256462
244484,139652
244485,32912
244486,192
244487,269579
244488,12230
244489,142073
244490,2369
244491,15892
244492,1163
244493,36794
244494,5023
244495,4231
244496,3611
244497,9329
244498,26738
244499,207832
244500,248061
244501,58379
244502,38065
244503,1351195
244504,217798
244505,712
244506,6227
244507,151
244508,244168
244509,296841
244510,188361
244511,61677
244512,6371
244513,2988
244514,78973
244515,17203
244516,169878
244517,66
244518,63889
244519,3935990
244520,16313
244521,4792
244522,273650
244523,86737
244524,212091
244525,148
244526,180393
244527,17208
244528,3327
244529,8928
244530,12594
244531,27
244532,175442
244533,480860
244534,6069
244535,1398578
244536,1715162
244537,740472
244538,224588
244539,811492
244540,36028
244541,28273
244542,448851
244543,270399
244544,110356
244545,0
244546,74708
244547,204388
244548,86640
244549,47
244550,91636
244551,405407
244552,10525
244553,2026
244554,141598
244555,2594
244556,203386
244557,57056
244558,9
244559,20155
244560,32614
244561,317717
244562,21144
244563,8710
244564,25357
244565,4
244566,17385
244567,641
244568,1
244569,198228
244570,2062
244571,3481
244572,81457
244573,487286
244574,63174
244575,40451
244576,274973
244577,2416
244578,6537
244579,4848
244580,159646
244581,109262
244582,77169
244583,145257
244584,346301
244585,1741
244586,174013
244587,603308
244588,1828313
244589,811948
244590,168361
244591,840116
244592,19846
244593,41
244594,3941
244595,1670
244596,3
244597,4030
244598,2010
244599,380958
244600,36195
244601,498696
244602,3032
244603,3928
244604,60062
244605,329593
244606,197374
244607,18
244608,8713
244609,1524174
244610,94198
244611,8870
244612,86685
244613,30686
244614,8990
244615,567903
244616,16187
244617,978
244618,13308
244619,509
244620,26540
244621,145
244622,7737
244623,7743
244624,239368
244625,2821943
244626,40520
244627,417909
244628,66484
244629,80268
244630,3
244631,143321
244632,2529
244633,202378
244634,2627
244635,83333
244636,36341
244637,58323
244638,61121
244639,13901
244640,23651
244641,26281
244642,269
244643,501398
244644,137339
244645,59921
244646,136773
244647,44805
244648,16364
244649,86674
244650,327523
244651,5460
244652,21687
244653,21347
244654,44301
244655,486723
244656,5028
244657,891004
244658,18
244659,994
244660,349831
244661,39405
244662,100350
244663,830
244664,11783
244665,108122
244666,5627
244667,44030
244668,62147
244669,15729
244670,828630
244671,325700
244672,57840
244673,8227
244674,16840
244675,217726
244676,29192
244677,44764
244678,12686
244679,126565
244680,123
244681,20393
244682,3204
244683,10730
244684,327226
244685,725567
244686,45634
244687,26989
244688,56519
244689,19157
244690,29922
244691,16914
244692,452037
244693,1049
244694,32397
244695,132841
244696,731
244697,262864
244698,78920
244699,8210
244700,67668
244701,196
244702,46883
244703,79052
244704,18688
244705,85650
244706,153
244707,98388
244708,33799
244709,34631
244710,382310
244711,34903
244712,39891
244713,47011
244714,3611295
244715,60674
244716,292608
244717,8657
244718,42548
244719,25051
244720,665372
244721,17087
244722,12548
244723,171509
244724,207977
244725,511894
244726,27581
244727,460
244728,453429
244729,40978
244730,4781
244731,22589
244732,4043
244733,11413
244734,52505
244735,49876
244736,36729
244737,59667
244738,315486
244739,10140
244740,27512
244741,44040
244742,6599
244743,591
244744,703
244745,21881
244746,576521
244747,65475
244748,10553
244749,439265
244750,288657
244751,22791
244752,39068
244753,36367
244754,107464
244755,4862
244756,37312
244757,3426
244758,30185
244759,15695
244760,88891
244761,642030
244762,0
244763,49
244764,42006
244765,311098
244766,76615
244767,48955
244768,23021
244769,31401
244770,86974
244771,1071
244772,287136
244773,3707999
244774,338977
244775,69471
244776,54
244777,660
244778,61405
244779,26627
244780,1957586
244781,16693
244782,18509
244783,27920
244784,82628
244785,553
244786,546
244787,18369
244788,2161
244789,113451
244790,187
244791,23600
244792,126267
244793,1028432
244794,4256
244795,4676
244796,4959
244797,55607
244798,421566
244799,2787
244800,13
244801,103
244802,31
244803,27437
244804,10458
244805,1324
244806,7756
244807,122461
244808,2238
244809,267
244810,2256
244811,36219
244812,147
244813,275197
244814,4634
244815,171
244816,119446
244817,26007
244818,53961
244819,273446
244820,28831
244821,1317
244822,1610
244823,1308
244824,195365
244825,35397
244826,59347
244827,5058
244828,19656
244829,11128
244830,9894
244831,25578
244832,68151
244833,50110
244834,1037
244835,18338
244836,6076
244837,42055
244838,174246
244839,1202633
244840,669164
244841,14883
244842,368
244843,341378
244844,57752
244845,1882
244846,46579
244847,1026
244848,70423
244849,31207
244850,555
244851,79897
244852,127288
244853,7350
244854,4369
244855,120436
244856,705
244857,935
244858,573
244859,28416
244860,45469
244861,21664
244862,762
244863,1762
244864,29035
244865,12242
244866,19325
244867,30774
244868,13770
244869,46012
244870,299536
244871,19343
244872,41853
244873,956801
244874,32213
244875,412924
244876,1083530
244877,49486
244878,21492
244879,52466
244880,87139
244881,22016
244882,50395
244883,74722
244884,143161
244885,79462
244886,37699
244887,11037
244888,902
244889,40215
244890,18816
244891,39837
244892,64065
244893,14398
244894,3469
244895,18253
244896,31913
244897,9157
244898,16437
244899,47337
244900,27623
244901,9838
244902,524
244903,39130
244904,248429
244905,37408
244906,406
244907,106879
244908,81205
244909,640780
244910,39806
244911,74092
244912,25688
244913,644784
244914,33089
244915,54586
244916,21793
244917,435514
244918,15320
244919,22459
244920,83734
244921,48
244922,266043
244923,10496
244924,598859
244925,8184
244926,22320
244927,36420
244928,2252057
244929,46261
244930,29305
244931,32421
244932,225334
244933,74764
244934,12047
244935,6886
244936,389566
244937,595264
244938,264692
244939,190392
244940,45767
244941,18413
244942,26145
244943,13983
244944,7221
244945,42765
244946,376911
244947,223370
244948,662572
244949,43888
244950,2578
244951,938811
244952,493013
244953,298445
244954,568441
244955,3931
244956,1949
244957,4434
244958,11314
244959,101243
244960,20
244961,20548
244962,18262
244963,27631
244964,993998
244965,220420
244966,107143
244967,47513
244968,44269
244969,12217
244970,2384
244971,1613
244972,41834
244973,3363
244974,49367
244975,51911
244976,11038
244977,203587
244978,1046
244979,297147
244980,1460
244981,74
244982,77463
244983,822817
244984,187487
244985,5226
244986,1713030
244987,1010
244988,172570
244989,1153
244990,75
244991,100397
244992,178545
244993,196089
244994,550996
244995,14055
244996,51190
244997,877764
244998,100615
244999,15964
245000,114176
245001,146
245002,105
245003,47
245004,1665
245005,27749
245006,36805
245007,18057
245008,117119
245009,381
245010,32359
245011,41969
245012,89260
245013,337929
245014,983486
245015,1297
245016,2552
245017,8410
245018,431397
245019,41855
245020,317905
245021,19055
245022,158291
245023,31089
245024,38355
245025,47861
245026,24470
245027,78173
245028,55712
245029,36627
245030,154224
245031,377051
245032,232771
245033,741568
245034,9817
245035,958349
245036,39704
245037,48519
245038,311558
245039,181560
245040,264539
245041,51352
245042,47412
245043,2274
245044,41148
245045,143
245046,32797
245047,39932
245048,73597
245049,102051
245050,158908
245051,192040
245052,180944
245053,24533
245054,7969
245055,18
245056,294652
245057,1373
245058,59794
245059,32718
245060,20499
245061,322078
245062,0
245063,13
245064,13125
245065,105255
245066,129595
245067,177127
245068,713614
245069,599572
245070,46624
245071,50257
245072,161205
245073,83922
245074,75748
245075,25106
245076,29774
245077,200221
245078,63750
245079,1137
245080,638
245081,4
245082,376787
245083,24
245084,30406
245085,32936
245086,21756
245087,51214
245088,2715
245089,58547
245090,30545
245091,711953
245092,92314
245093,2149561
245094,51354
245095,42024
245096,30029
245097,44451
245098,207156
245099,157088
245100,12460
245101,558
245102,869
245103,1825
245104,241
245105,2612
245106,290
245107,5331
245108,927
245109,158193
245110,6178
245111,34725
